,value,metric,type
0,0.43039318784707703,ade,best_of
1,0.43280970617946624,ade,best_of
2,0.48437506620000276,ade,best_of
3,1.4852386483769955,ade,best_of
4,0.36574372796389026,ade,best_of
5,0.12751538380069455,ade,best_of
6,0.25261204164626533,ade,best_of
7,0.05707260054360549,ade,best_of
8,0.008258694651485002,ade,best_of
9,0.17555459104792728,ade,best_of
10,0.10200960633755461,ade,best_of
11,0.005238847981324606,ade,best_of
12,0.23285899564523427,ade,best_of
13,0.0946984472982999,ade,best_of
14,0.008746572146420635,ade,best_of
15,0.2608930343621971,ade,best_of
16,0.10213853538427786,ade,best_of
17,0.010086631645904467,ade,best_of
18,0.2668182990968189,ade,best_of
19,0.12162233246607936,ade,best_of
20,0.014368007525325204,ade,best_of
21,0.30861138111099884,ade,best_of
22,0.20473442985059775,ade,best_of
23,0.013336053810355158,ade,best_of
24,0.34225176921248246,ade,best_of
25,0.10935056297749061,ade,best_of
26,0.01827786263239251,ade,best_of
27,0.2226197850006609,ade,best_of
28,0.13377879195065048,ade,best_of
29,0.016949821396973902,ade,best_of
30,0.2412697924971324,ade,best_of
31,0.12342123992553844,ade,best_of
32,0.028451441367555282,ade,best_of
33,0.4467072579919403,ade,best_of
34,0.15700319250758224,ade,best_of
35,0.027338278463316216,ade,best_of
36,0.5732909383955214,ade,best_of
37,0.13899143315803067,ade,best_of
38,0.03196640542669951,ade,best_of
39,0.2361688364252756,ade,best_of
40,0.14535334184399443,ade,best_of
41,0.03170996358969153,ade,best_of
42,0.2783210908006449,ade,best_of
43,0.12082894279250679,ade,best_of
44,0.03348123354307489,ade,best_of
45,0.3022208566925105,ade,best_of
46,0.03645432063562322,ade,best_of
47,0.34590583169251143,ade,best_of
48,0.019799747753559954,ade,best_of
49,0.19415815488963561,ade,best_of
50,0.0298599730483125,ade,best_of
51,0.29989348817690026,ade,best_of
52,0.018615331276525603,ade,best_of
53,0.4344959021119539,ade,best_of
54,0.024810261623645302,ade,best_of
55,1.6434486617423893,ade,best_of
56,0.022625339086531585,ade,best_of
57,0.10654586006367812,ade,best_of
58,0.03588913882462274,ade,best_of
59,0.15494663475748596,ade,best_of
60,0.31291312608702565,ade,best_of
61,0.1830490482700419,ade,best_of
62,0.2150137525475444,ade,best_of
63,0.9792661935267377,ade,best_of
64,0.6550828769063725,ade,best_of
65,0.2949630310370344,ade,best_of
66,0.33380917387894177,ade,best_of
67,0.5236421987257819,ade,best_of
68,0.5580504577259581,ade,best_of
69,0.5050782396992056,ade,best_of
70,0.3672954088118267,ade,best_of
71,0.29586592474681234,ade,best_of
72,0.38339633227579717,ade,best_of
73,0.34428452790975267,ade,best_of
74,0.32301497279178154,ade,best_of
75,0.5079356397971089,ade,best_of
76,0.5366514254932738,ade,best_of
77,0.5484700827213908,ade,best_of
78,0.6410876204177359,ade,best_of
79,0.3763752276569547,ade,best_of
80,0.13226373670474528,ade,best_of
81,0.46855803061739665,ade,best_of
82,0.2555690293326647,ade,best_of
83,0.33111100987161707,ade,best_of
84,0.11341156163541717,ade,best_of
85,0.0971135867878391,ade,best_of
86,0.10550217962447782,ade,best_of
87,0.0987978168652376,ade,best_of
88,0.1633236009116117,ade,best_of
89,0.15156925334525542,ade,best_of
90,0.2242060613795158,ade,best_of
91,0.4080448626928967,ade,best_of
92,0.31639332748342913,ade,best_of
93,0.3238569344243683,ade,best_of
94,0.5799110965107553,ade,best_of
95,1.2150694517044147,ade,best_of
96,1.2261706031630906,ade,best_of
97,0.3709943321953199,ade,best_of
98,0.7094948161672576,ade,best_of
99,1.6870462856348134,ade,best_of
100,0.4654166100312805,ade,best_of
101,0.4535755044243315,ade,best_of
102,0.21283284796340465,ade,best_of
103,0.28459213678654943,ade,best_of
104,0.25439798957934406,ade,best_of
105,0.26588342437082685,ade,best_of
106,0.12636049476773922,ade,best_of
107,0.4864354676479589,ade,best_of
108,0.18292637333070594,ade,best_of
109,0.313541522293628,ade,best_of
110,0.1799475273648109,ade,best_of
111,0.1893545162014906,ade,best_of
112,0.2082926083574155,ade,best_of
113,0.23233035469070193,ade,best_of
114,0.2292187718010306,ade,best_of
115,0.2951705012029144,ade,best_of
116,0.27922077967283826,ade,best_of
117,0.37142563238518794,ade,best_of
118,0.4806801561396831,ade,best_of
119,0.6464008380933356,ade,best_of
120,0.7783128999822023,ade,best_of
121,0.6415059660827616,ade,best_of
122,1.0498383277536874,ade,best_of
123,0.4457782221344908,ade,best_of
124,0.6366577290454272,ade,best_of
125,0.8628862202657149,ade,best_of
126,0.4977931355906049,ade,best_of
127,0.3833990767652793,ade,best_of
128,1.126303832340002,ade,best_of
129,0.7190278455379685,ade,best_of
130,0.6528179306617238,ade,best_of
131,0.25331470494522407,ade,best_of
132,0.5830402795557365,ade,best_of
133,0.27810437586964537,ade,best_of
134,0.19606237916934968,ade,best_of
135,0.5912552066984104,ade,best_of
136,0.21439099725243413,ade,best_of
137,0.21188423042444007,ade,best_of
138,0.12952843669825342,ade,best_of
139,0.20437255854157543,ade,best_of
140,0.2036472897324014,ade,best_of
141,0.3250341984359939,ade,best_of
142,0.18290717500873901,ade,best_of
143,0.6436051896358829,ade,best_of
144,0.6788788316790134,ade,best_of
145,0.12118440965634793,ade,best_of
146,0.724076039640876,ade,best_of
147,0.34321005901379403,ade,best_of
148,0.4304793826334299,ade,best_of
149,0.18071725364149324,ade,best_of
150,0.48286433673123424,ade,best_of
151,0.3275715931580542,ade,best_of
152,0.20906151921770386,ade,best_of
153,0.2032465047704288,ade,best_of
154,0.19409019761022486,ade,best_of
155,0.22417163547175525,ade,best_of
156,0.2840505025362068,ade,best_of
157,0.5064391955838063,ade,best_of
158,0.40491272210123924,ade,best_of
159,0.5806282448471652,ade,best_of
160,0.4855815180877603,ade,best_of
161,0.5389384665208281,ade,best_of
162,1.185340677947127,ade,best_of
163,0.36263069756642324,ade,best_of
164,0.44798860236771065,ade,best_of
165,0.6604271171514163,ade,best_of
166,0.246055971023887,ade,best_of
167,0.5419642510947785,ade,best_of
168,0.25703559509042634,ade,best_of
169,0.20025516887460695,ade,best_of
170,0.3352858218442701,ade,best_of
171,0.3548537978226818,ade,best_of
172,0.5533738496249451,ade,best_of
173,0.43121390976499857,ade,best_of
174,0.21724524744262494,ade,best_of
175,0.42447422440897564,ade,best_of
176,0.30382200940576515,ade,best_of
