,value,metric,type
0,0.04865666710646255,fde,ml
1,0.5584849271657985,fde,ml
2,0.10027680613326982,fde,ml
3,0.44407847681055873,fde,ml
4,0.3032321937703992,fde,ml
5,0.5291720729154062,fde,ml
6,2.1234397430196794,fde,ml
7,0.39163869379691274,fde,ml
8,2.2137424565951145,fde,ml
9,0.37116986332075846,fde,ml
10,1.7499308219394796,fde,ml
11,0.4056135935264282,fde,ml
12,1.7151003342756408,fde,ml
13,0.5097667148063375,fde,ml
14,0.7620766912484662,fde,ml
15,0.5228499123751409,fde,ml
16,1.7533159085166956,fde,ml
17,0.2132595198628547,fde,ml
18,0.11603777927949302,fde,ml
19,1.7437753036027437,fde,ml
20,0.25001672195128855,fde,ml
21,0.13176341686937348,fde,ml
22,0.327405491911188,fde,ml
23,0.18711324068528226,fde,ml
24,0.5692928414760179,fde,ml
25,0.23611326958895945,fde,ml
26,0.5924372914461725,fde,ml
27,0.5835239903068414,fde,ml
28,0.7829008100111337,fde,ml
29,0.6476957789480251,fde,ml
30,0.18767064773618686,fde,ml
31,0.7504132891021036,fde,ml
32,0.24037690514513066,fde,ml
33,0.8484941838564052,fde,ml
34,1.5107325335467836,fde,ml
35,0.9898952785491699,fde,ml
36,0.4976824162330555,fde,ml
37,0.5439764062039985,fde,ml
38,0.5865825224617376,fde,ml
39,0.5444729174059949,fde,ml
40,0.7176492155527244,fde,ml
41,0.7494972754004489,fde,ml
42,0.6672535779519877,fde,ml
43,0.8310600470860668,fde,ml
44,0.872729367464664,fde,ml
45,0.53836075148334,fde,ml
46,0.8899353791828434,fde,ml
47,1.3402440657673778,fde,ml
48,1.868178575101204,fde,ml
49,0.25878684930458556,fde,ml
50,2.5517672637644124,fde,ml
51,0.6407877670686661,fde,ml
52,0.8322158138478799,fde,ml
53,2.9210425854678483,fde,ml
54,0.7857230370341028,fde,ml
55,0.4423093185804849,fde,ml
56,0.5459005149232321,fde,ml
57,3.299711415048084,fde,ml
58,0.8892440939059284,fde,ml
59,0.3980285964248063,fde,ml
60,0.4693725357235727,fde,ml
61,3.635527941625169,fde,ml
62,0.5795841232123615,fde,ml
63,0.6466204312289903,fde,ml
64,0.439318416555297,fde,ml
65,3.8387367942194457,fde,ml
66,0.28640798336551143,fde,ml
67,0.5274331585440758,fde,ml
68,0.5562011453735786,fde,ml
69,0.5486971288211241,fde,ml
70,4.018054884591123,fde,ml
