,value,metric,type
0,0.10683389270879,fde,ml
1,0.3315554085715023,fde,ml
2,0.3512353023771037,fde,ml
3,0.47809543406250726,fde,ml
4,0.7160543608569404,fde,ml
5,0.9581822789288981,fde,ml
6,0.17733785467677618,fde,ml
7,0.47421028221103717,fde,ml
8,0.7519428692861421,fde,ml
9,1.7990766643070824,fde,ml
10,1.2999799413569375,fde,ml
11,1.7619792793758988,fde,ml
12,1.1453773161546645,fde,ml
13,1.2949582584984103,fde,ml
14,0.7547234055888872,fde,ml
15,0.5762053592021311,fde,ml
16,0.7237847731271471,fde,ml
17,0.7639376601967157,fde,ml
18,0.2962790829505679,fde,ml
19,0.8922195663183755,fde,ml
20,2.3966513606147117,fde,ml
21,0.32979276662317725,fde,ml
22,1.5043393255294923,fde,ml
23,0.8798838683188759,fde,ml
24,0.9336610990733869,fde,ml
25,1.1962784753236948,fde,ml
26,0.9928597636442908,fde,ml
27,0.90362781548744,fde,ml
28,0.12507085383896593,fde,ml
29,1.1239658854274621,fde,ml
30,0.40338055410876617,fde,ml
31,0.12108551410065678,fde,ml
32,0.8455168199880542,fde,ml
33,2.64003252695833,fde,ml
34,1.1370802954738146,fde,ml
35,1.127920536443693,fde,ml
36,0.32746910966087533,fde,ml
37,0.6442287841435078,fde,ml
38,0.5825890815371135,fde,ml
39,2.80024543671207,fde,ml
40,0.5642226243117945,fde,ml
41,0.5035375136880873,fde,ml
42,1.4596336148352136,fde,ml
43,1.306364808042468,fde,ml
44,1.05995460078588,fde,ml
45,0.9613694509480871,fde,ml
46,2.65309779228125,fde,ml
47,2.067608202929783,fde,ml
48,3.0407315690232695,fde,ml
49,1.688695245744183,fde,ml
50,0.7379598780364602,fde,ml
51,2.3754844767794254,fde,ml
52,2.084622706795468,fde,ml
53,0.2075504375417794,fde,ml
54,1.8574493175335138,fde,ml
55,2.3524177102470327,fde,ml
56,1.5351937025781248,fde,ml
57,0.10859208965291861,fde,ml
58,1.7533391240562926,fde,ml
59,0.38019247085284136,fde,ml
60,0.6673280012963112,fde,ml
61,0.7899478962279436,fde,ml
62,0.6551238306204772,fde,ml
63,0.1647381894210897,fde,ml
64,0.5062574872236778,fde,ml
65,0.9665092788650517,fde,ml
66,2.3089539603051557,fde,ml
67,1.4891638288775482,fde,ml
68,2.0943220167517205,fde,ml
69,1.694099987867256,fde,ml
70,0.8193740443318991,fde,ml
71,0.5773336582812468,fde,ml
72,0.9367833360426915,fde,ml
73,0.414895180534878,fde,ml
74,0.6243381507642138,fde,ml
75,2.39615152436113,fde,ml
76,0.3040623348476078,fde,ml
77,1.7100620363210761,fde,ml
78,1.0862202232028455,fde,ml
79,1.3048869793427866,fde,ml
80,0.1906502313522466,fde,ml
81,0.879821136756621,fde,ml
82,0.139903555609065,fde,ml
83,1.1430180598900743,fde,ml
84,0.26462839619348993,fde,ml
85,0.28915537909639116,fde,ml
86,1.0242891369483325,fde,ml
87,3.074930335543047,fde,ml
88,0.4205647476137208,fde,ml
89,0.44814453365048135,fde,ml
90,0.4496696961530298,fde,ml
91,3.0702011330651278,fde,ml
92,0.6174968845467731,fde,ml
93,0.4931921503099381,fde,ml
94,1.188176666773846,fde,ml
95,1.050854060302846,fde,ml
96,1.1078877657792958,fde,ml
97,0.5198684811462547,fde,ml
98,1.835712453655552,fde,ml
99,1.9240561397140257,fde,ml
100,1.2813288700003496,fde,ml
101,2.384734378775869,fde,ml
102,0.7468892709889486,fde,ml
103,1.6738497785650952,fde,ml
104,1.6682320793189087,fde,ml
105,0.2290957124060885,fde,ml
106,2.2236225966027785,fde,ml
107,0.1728939245595882,fde,ml
108,0.6400054506787785,fde,ml
109,0.09454790124179846,fde,ml
110,1.9363588865782733,fde,ml
111,0.3434417088684667,fde,ml
112,0.8537123937687725,fde,ml
113,0.8969110419821675,fde,ml
114,0.8949794702854168,fde,ml
115,0.12026915104911394,fde,ml
116,0.6516988020460793,fde,ml
117,1.186165093074998,fde,ml
118,2.820107366644102,fde,ml
119,1.0685654729374363,fde,ml
120,2.515267353027627,fde,ml
121,1.9727184198529824,fde,ml
122,0.8950103284023637,fde,ml
123,0.6418144685009505,fde,ml
124,1.1176216380509105,fde,ml
125,0.39619640022335,fde,ml
126,0.6278587132690527,fde,ml
127,0.4874870328192998,fde,ml
128,0.6910674092358952,fde,ml
129,1.8912812352652904,fde,ml
130,1.0611303751021026,fde,ml
131,1.4095316735276755,fde,ml
132,0.24019745478540058,fde,ml
133,0.9236119847267443,fde,ml
134,0.2033071655386771,fde,ml
135,1.2380669572268952,fde,ml
136,0.39365457509762564,fde,ml
137,0.36724106085232316,fde,ml
138,0.7554412424266839,fde,ml
139,3.5230806809719137,fde,ml
140,0.38074085266602936,fde,ml
141,0.5086621682724932,fde,ml
142,1.438992457945731,fde,ml
143,0.5804473656366657,fde,ml
144,0.4523102341885492,fde,ml
145,0.6148694764191959,fde,ml
146,0.5457664277794094,fde,ml
147,1.0973739653529544,fde,ml
148,0.43357112139729836,fde,ml
149,2.311002147580131,fde,ml
150,2.100075501271894,fde,ml
151,0.9366159159847537,fde,ml
152,2.5493795925942004,fde,ml
153,0.7741795349145514,fde,ml
154,1.7580283769798366,fde,ml
155,1.5967155573162672,fde,ml
156,0.6179565482421596,fde,ml
157,2.787930067830304,fde,ml
158,0.14349759846873783,fde,ml
159,0.788854270406204,fde,ml
160,0.2686792425581263,fde,ml
161,0.15256991632595263,fde,ml
162,1.5706308339472874,fde,ml
163,0.24100770620333467,fde,ml
164,1.034784476703782,fde,ml
165,1.0622153763193607,fde,ml
166,1.0368432073530662,fde,ml
167,0.16370808858829006,fde,ml
168,0.7795206266027747,fde,ml
169,3.3486453534083007,fde,ml
170,1.053633015220391,fde,ml
171,2.93696289418229,fde,ml
172,2.2847944736206522,fde,ml
173,0.3836006161062874,fde,ml
174,0.6790238452962987,fde,ml
175,1.3560567622685031,fde,ml
176,0.36830215476966055,fde,ml
177,0.6081516284562671,fde,ml
178,0.5794617471315607,fde,ml
179,0.6575083110280762,fde,ml
180,1.3780080375057948,fde,ml
181,0.9907128663976461,fde,ml
182,1.3240865843471201,fde,ml
