,value,metric,type
0,3.7276139137521502,kde,best_of
1,-1.6129263802872298,kde,best_of
2,2.398165940275725,kde,best_of
3,-1.2130179375681183,kde,best_of
4,0.19148816288946557,kde,best_of
5,-2.157020757729021,kde,best_of
6,0.17506885033667008,kde,best_of
7,-2.359888720261989,kde,best_of
8,0.6331711769023279,kde,best_of
9,-1.7131709143805607,kde,best_of
10,1.6828735275041107,kde,best_of
11,-1.6996562097100358,kde,best_of
12,-0.15760768173561174,kde,best_of
13,-1.995039775894656,kde,best_of
14,-1.5766345353607119,kde,best_of
15,-2.1095478453369734,kde,best_of
16,1.5303324217548082,kde,best_of
17,-1.6953024753270856,kde,best_of
18,-2.2828227377386803,kde,best_of
19,-0.6735326547958139,kde,best_of
20,-0.8922228746899923,kde,best_of
21,-1.9686418447703078,kde,best_of
22,-0.8665776787947898,kde,best_of
23,-1.3421214849001983,kde,best_of
24,-1.1773246900510452,kde,best_of
25,-2.0966640523654343,kde,best_of
26,0.31760124149223423,kde,best_of
27,-1.6129632444564561,kde,best_of
28,-1.8904027317597254,kde,best_of
29,-1.3150388782976727,kde,best_of
30,-2.000158180525715,kde,best_of
31,-1.6268925712860252,kde,best_of
32,-2.0999070203586694,kde,best_of
33,-2.1816231278433107,kde,best_of
34,-0.40100462348654176,kde,best_of
35,-0.12028953691193531,kde,best_of
36,-1.93376140462612,kde,best_of
37,-1.7870642152978335,kde,best_of
38,-1.8639998459664306,kde,best_of
39,-1.8530923994529664,kde,best_of
40,-0.5368520600143903,kde,best_of
41,-1.1122174428955445,kde,best_of
42,-1.6973281023535842,kde,best_of
43,0.2668889144899588,kde,best_of
44,-0.007489298270809713,kde,best_of
45,-1.3043617903545586,kde,best_of
46,-1.5052065486077124,kde,best_of
47,-0.8598031611635784,kde,best_of
48,3.121829583373603,kde,best_of
49,-1.587741652220305,kde,best_of
50,0.5470937235698875,kde,best_of
51,-1.509886858885281,kde,best_of
52,-2.385031768608353,kde,best_of
53,9.1972286046222,kde,best_of
54,-1.78480459883458,kde,best_of
55,-1.8234765102662558,kde,best_of
56,-1.0047428997321664,kde,best_of
57,12.4609209910127,kde,best_of
58,-1.3592354471678658,kde,best_of
59,-2.1198675865281027,kde,best_of
60,-2.035648721477393,kde,best_of
61,14.005138817284,kde,best_of
62,-1.2997974097189626,kde,best_of
63,-2.3347567858373837,kde,best_of
64,-1.6395976830665224,kde,best_of
65,7.624027002987161,kde,best_of
66,-1.5657990134320146,kde,best_of
67,-1.737000192874651,kde,best_of
68,-1.8230980773531578,kde,best_of
69,-1.6782715596739874,kde,best_of
70,9.205779762352181,kde,best_of
71,-1.917648343297827,kde,best_of
72,-1.3810143618551831,kde,best_of
73,-1.1416379388220723,kde,best_of
74,-1.790187389993327,kde,best_of
75,2.361400420977843,kde,best_of
76,-2.0658905783932617,kde,best_of
77,-2.0316206689423892,kde,best_of
78,-0.9591570358741319,kde,best_of
79,-1.5781593584609876,kde,best_of
80,-0.5668440604257091,kde,best_of
81,-1.7704306592462105,kde,best_of
82,8.959966511817418,kde,best_of
83,-1.9118325885934977,kde,best_of
84,-1.7772637352392955,kde,best_of
85,-0.7125484035938208,kde,best_of
86,-1.5317534422769754,kde,best_of
87,-1.2781054342365017,kde,best_of
88,-1.2249424072303574,kde,best_of
89,6.906647280841117,kde,best_of
90,-1.3507418890855334,kde,best_of
91,-1.7142992383177114,kde,best_of
92,0.8662642268862188,kde,best_of
93,-0.3951189975163731,kde,best_of
94,-0.9232730028059596,kde,best_of
95,2.2555810337908047,kde,best_of
96,5.852510631678765,kde,best_of
97,-1.539866778186777,kde,best_of
98,-1.0706145340733824,kde,best_of
99,-0.0744139920700985,kde,best_of
100,-0.39750087546611257,kde,best_of
101,-1.2601077696653602,kde,best_of
102,0.8353852267012125,kde,best_of
103,1.5676651627203302,kde,best_of
104,-1.6817044272742194,kde,best_of
105,-1.4814627416949102,kde,best_of
106,-0.9018659339391918,kde,best_of
107,1.0322345185814268,kde,best_of
108,-1.3551655566262861,kde,best_of
109,-0.5572901434709392,kde,best_of
110,-1.364031840864459,kde,best_of
111,-1.883277730642888,kde,best_of
112,-0.014570568461136385,kde,best_of
113,1.1701236422285461,kde,best_of
114,-0.5626393052679608,kde,best_of
115,0.21835126366092283,kde,best_of
