,value,metric,type
0,0.018194372623451055,fde,ml
1,0.006226778274322252,fde,ml
2,0.020389521630840145,fde,ml
3,0.016695246219061058,fde,ml
4,0.008428144417239868,fde,ml
5,0.016437305482605254,fde,ml
6,0.016917398479407552,fde,ml
7,0.09527783312688837,fde,ml
8,0.15861973246278746,fde,ml
9,0.01089515295797302,fde,ml
10,0.12840377255811633,fde,ml
11,0.16847451576422065,fde,ml
12,0.019349093059784883,fde,ml
13,0.024528365686952564,fde,ml
14,0.023186780276353826,fde,ml
15,0.03122669983344253,fde,ml
16,0.030336917272727137,fde,ml
17,0.021471600301940574,fde,ml
18,0.03663287453654386,fde,ml
19,0.037796821838070545,fde,ml
20,0.022058724921892172,fde,ml
21,1.138494645243134,fde,ml
22,0.8392375176137788,fde,ml
23,1.2013163059419936,fde,ml
24,1.0797793542506915,fde,ml
25,0.6125972641448152,fde,ml
26,0.2701698658369338,fde,ml
27,0.9253764753542456,fde,ml
28,0.5722928427720769,fde,ml
29,0.08548691635531847,fde,ml
30,0.7385279198038986,fde,ml
31,0.3626884853053348,fde,ml
32,0.5907515336042016,fde,ml
33,0.5303113455213389,fde,ml
34,1.1869719658742581,fde,ml
35,0.7948632431366933,fde,ml
36,0.949460016627087,fde,ml
37,0.13341837236090892,fde,ml
38,0.8051537081940674,fde,ml
39,0.7431226736435294,fde,ml
40,0.15868279745445302,fde,ml
41,1.566226862181271,fde,ml
42,0.4931566373243888,fde,ml
43,1.100541615658459,fde,ml
44,1.4425894200527847,fde,ml
45,0.04887842431526851,fde,ml
46,0.8471579791902634,fde,ml
47,1.756594734780113,fde,ml
48,1.8317971207350603,fde,ml
49,0.13712808622281206,fde,ml
50,0.5382357296969577,fde,ml
51,0.4879502099630764,fde,ml
52,0.271049495244088,fde,ml
53,0.030839749642972487,fde,ml
54,0.02189396278712583,fde,ml
55,0.020763545523430276,fde,ml
56,0.018696401796241706,fde,ml
57,0.041023860714145606,fde,ml
58,0.06676878060265914,fde,ml
59,0.09783674482132762,fde,ml
60,0.14259257370571332,fde,ml
61,0.710667642637831,fde,ml
62,1.0297149972708264,fde,ml
63,0.4832407248866231,fde,ml
64,0.9859063961523721,fde,ml
65,0.019123020131695204,fde,ml
66,0.0197008921426128,fde,ml
67,0.1316306353849003,fde,ml
68,0.019123020131695204,fde,ml
69,0.0197008921426128,fde,ml
70,0.091355788729116,fde,ml
71,0.019123020131695204,fde,ml
72,0.0197008921426128,fde,ml
73,0.1602051798048861,fde,ml
74,0.019123020131695204,fde,ml
75,0.018200628853527454,fde,ml
76,0.5295277651326672,fde,ml
77,0.016734373126768887,fde,ml
78,0.01971835198144571,fde,ml
79,0.5824131569150652,fde,ml
80,0.5569738333606954,fde,ml
81,0.3057376206645385,fde,ml
82,0.31769341230244263,fde,ml
83,0.6244014897097383,fde,ml
84,0.5518848895758979,fde,ml
85,0.16711567612472725,fde,ml
86,0.019554348851705625,fde,ml
87,0.010129935296887096,fde,ml
88,0.6367507036701984,fde,ml
89,0.4020559065912403,fde,ml
90,0.6410732383410458,fde,ml
91,0.34756939329720193,fde,ml
92,0.23199647865634465,fde,ml
93,0.3321708045092349,fde,ml
94,0.34049025810500594,fde,ml
95,0.3333751096518717,fde,ml
96,0.34556128826526045,fde,ml
97,0.31726377784054166,fde,ml
98,0.3299704814786697,fde,ml
99,0.33483381913205335,fde,ml
100,0.24240579787401795,fde,ml
101,0.33133755250475083,fde,ml
102,0.9817540993092699,fde,ml
103,0.97346631716001,fde,ml
104,0.39137994477985927,fde,ml
105,0.01229502430646878,fde,ml
106,0.043493358842200965,fde,ml
107,0.013018499325367878,fde,ml
108,0.022036113671658936,fde,ml
109,0.022719009663164983,fde,ml
110,0.030215086823345005,fde,ml
111,0.022153093668674427,fde,ml
112,0.015418835452999996,fde,ml
113,0.02641858837017412,fde,ml
114,0.01382505444450051,fde,ml
115,0.017275770693031087,fde,ml
116,0.017275770693031087,fde,ml
117,0.017275770693031087,fde,ml
118,0.017275770693031087,fde,ml
119,0.017275770693031087,fde,ml
120,0.017275770693031087,fde,ml
121,0.017275770693031087,fde,ml
122,0.017275770693031087,fde,ml
123,0.017275770693031087,fde,ml
124,0.017275770693031087,fde,ml
125,0.017275770693031087,fde,ml
126,0.017275770693031087,fde,ml
127,0.017275770693031087,fde,ml
128,0.017275770693031087,fde,ml
129,0.017275770693031087,fde,ml
130,0.017275770693031087,fde,ml
131,0.017275770693031087,fde,ml
132,0.017275770693031087,fde,ml
133,0.017275770693031087,fde,ml
134,0.017275770693031087,fde,ml
135,0.017275770693031087,fde,ml
136,0.017275770693031087,fde,ml
137,0.017275770693031087,fde,ml
138,0.017275770693031087,fde,ml
139,0.017275770693031087,fde,ml
140,1.0942194588375016,fde,ml
141,0.49550661269674895,fde,ml
142,1.0960101350533855,fde,ml
143,0.5058623021334334,fde,ml
144,1.9824682992441918,fde,ml
145,0.7547582166641469,fde,ml
146,0.9343325689446149,fde,ml
147,1.6823611143773325,fde,ml
148,0.675593185507067,fde,ml
149,0.916965186579559,fde,ml
150,0.01740510352399352,fde,ml
151,0.020770411579806202,fde,ml
152,0.1893980799334966,fde,ml
153,1.4968642804928343,fde,ml
154,0.026646024768393745,fde,ml
155,0.016128148957547016,fde,ml
156,0.17107960251857607,fde,ml
157,0.7250175046863881,fde,ml
158,0.015838844594920933,fde,ml
159,0.02450604910653949,fde,ml
160,0.8542069276476062,fde,ml
161,0.8782425405706464,fde,ml
162,0.06515248791681107,fde,ml
163,0.012371953323717681,fde,ml
164,0.38586343654749017,fde,ml
165,0.6705171639215458,fde,ml
