,value,metric,type
0,-1.625313953346028,kde,best_of
1,-0.34253921543924665,kde,best_of
2,-1.4598100267141398,kde,best_of
3,-2.446457953481733,kde,best_of
4,-1.3525420658100555,kde,best_of
5,-0.9710324830845872,kde,best_of
6,-1.483007189660825,kde,best_of
7,-1.2608174012033375,kde,best_of
8,-2.010284223842378,kde,best_of
9,4.095941129347275,kde,best_of
10,-0.4143026153009912,kde,best_of
11,4.558667018345463,kde,best_of
12,-0.30274153368149,kde,best_of
13,-0.33327454009607327,kde,best_of
14,-1.0803186746633484,kde,best_of
15,-1.0269567742653298,kde,best_of
16,-1.7899827748601598,kde,best_of
17,-2.089652400117861,kde,best_of
18,-2.3941478037336403,kde,best_of
19,0.34021340195235095,kde,best_of
20,0.50621177868646,kde,best_of
21,-1.2844099360930525,kde,best_of
22,12.85365325261535,kde,best_of
23,-1.1036477307558274,kde,best_of
24,-1.1347198833326588,kde,best_of
25,-0.06129672439430986,kde,best_of
26,-0.8917764469531332,kde,best_of
27,-1.1773227538283968,kde,best_of
28,-2.6772933036622373,kde,best_of
29,-1.1805509593705739,kde,best_of
30,-1.8371649708297475,kde,best_of
31,-1.7065661073710252,kde,best_of
32,0.5184895468085206,kde,best_of
33,2.135948301292067,kde,best_of
34,-0.8468163272835891,kde,best_of
35,0.22547413172906988,kde,best_of
36,-0.9925237564351596,kde,best_of
37,-1.981644335087221,kde,best_of
38,-1.2861789045652448,kde,best_of
39,0.5228107103164027,kde,best_of
40,-1.9440147382396664,kde,best_of
41,-1.590219409679778,kde,best_of
42,-0.38692770149512357,kde,best_of
43,-1.6402146404029863,kde,best_of
44,0.7317635750436746,kde,best_of
45,-1.0331272100252558,kde,best_of
46,0.23402655139328699,kde,best_of
47,0.2569579032182802,kde,best_of
48,0.051187670740924146,kde,best_of
49,0.6454479825381683,kde,best_of
50,-1.2704465354333192,kde,best_of
51,0.05801363357986605,kde,best_of
52,-0.13722990212367286,kde,best_of
53,-1.7558706502825268,kde,best_of
54,0.7513732162618213,kde,best_of
55,0.7038634702051343,kde,best_of
56,0.21427815703503708,kde,best_of
57,-1.827701960029111,kde,best_of
58,0.08754288131133253,kde,best_of
59,-1.6473598992943943,kde,best_of
60,1.1334543117245595,kde,best_of
61,-1.256944730694931,kde,best_of
62,-0.612526493872272,kde,best_of
63,-1.832745548735751,kde,best_of
64,-1.5472783954819307,kde,best_of
65,0.07969378947079009,kde,best_of
66,2.2487954600941613,kde,best_of
67,-0.8335347630638946,kde,best_of
68,11.770250459648402,kde,best_of
69,-0.2103341539107364,kde,best_of
70,-1.1857446945701482,kde,best_of
71,-1.3013781447377648,kde,best_of
72,0.6475519084317418,kde,best_of
73,-2.212639912465682,kde,best_of
74,-0.5976989343063381,kde,best_of
75,0.2167072899828804,kde,best_of
76,-1.2461380193719407,kde,best_of
77,-0.37152231662481694,kde,best_of
78,-0.9344471383728868,kde,best_of
